USAF,WBAN,STATION NAME,CTRY,STATE,ICAO,LAT,LON,ELEV(M),BEGIN,END
766546,99999,LICENCIADO Y GEN IGNACIO LOPEZ RAYON / URUAPAN,MX,,MMPN,19.397,-102.039,1602.6,19730101,20250824
766560,99999,CIUDAD GUZMAN  JAL.,MX,,,19.717,-103.467,1515,19730804,20250824
766580,99999,COLIMA,MX,,MMIA,19.277,-103.577,751.9,19730101,20250824
766620,99999,ZAMORA  MICH.,MX,,,19.983,-102.317,1562,19740808,20250824
766650,99999,MORELIA  MICH.,MX,,,19.7,-101.183,1913,19730103,20250824
766655,99999,GENERAL FRANCISCO J MUJICA INTL / MORELIA INTL,MX,,MMMM,19.85,-101.026,1838.9,19730101,20250824
766700,99999,FES CUAUTITLAN,MX,,,19.683,-99.183,2251,20070228,20201206
766750,99999,TOLUCA  MEX.,MX,,,19.283,-99.683,2720,19730101,20250824
766753,99999,LICENCIADO ADOLFO LOPEZ MATEOS INTL / TOLUCA INTL,MX,,MMTO,19.337,-99.566,2580.4,19870320,20250824
766793,99999,LICENCIADO BENITO JUAREZ INTL / MEXICO CITY INTL,MX,,MMMX,19.436,-99.072,2229.9,19850719,20250824
766800,99999,MEXICO (CENTRAL)   D.F.,MX,,,19.4,-99.183,2303,19730101,20250824
766810,99999,GEOGRAFIA UNAM,MX,,,19.317,-99.183,2278,20070503,20220425
766830,99999,TLAXCALA  TLAX.,MX,,,19.317,-98.25,2248,19730130,20250824
766850,99999,HERMANOS SERDAN INTL / PUEBLA INTL,MX,,MMPB,19.158,-98.371,2243.6,19730102,20250824
766870,99999,JALAPA  VER.,MX,,,19.55,-96.917,1389,19730101,20250824
766913,99999,GENERAL HERIBERTO JARA INTL / VERACRUZ INTL,MX,,MMVR,19.146,-96.187,27.4,19900501,20250824
766920,99999,HACIENDA YLANG YLANG VERACRUZ  VER.,MX,,,19.15,-96.117,16,19730101,20250824
766950,99999,INGENIERO ALBERTO ACUNA ONGAY INTL / CAMPECHE INTL,MX,,MMCP,19.817,-90.5,10.4,19730101,20250824
766980,99999,FELIPE CARRILLO PUERTO  Q ROO,MX,,,19.567,-88.05,10,19810101,20250824
767260,99999,GENERAL MARIANO MATAMOROS / CUERNAVACA INTL,MX,,MMCB,18.835,-99.262,1303.6,19801001,20250824
767270,99999,ZACATEPEC MOR,MX,,,18.7,-99.167,995.8,19730104,20250221
767370,99999,ORIZABA  VER.,MX,,,18.85,-97.1,1259,19730103,20250824
767380,99999,CORDOBA-IN-VERACRUZ,MX,,,18.9,-96.933,882.7,19730102,20220828
767383,99999,MINATITLAN,MX,,MMMT,18.103,-94.581,11,19940314,20250824
767410,99999,COATZACOALCOS  VER,MX,,,18.183,-94.5,16,19730103,20250824
767430,99999,VILLAHERMOSA  TAB.,MX,,,17.983,-92.933,16,19750814,20250824
767433,99999,C P A CARLOS ROVIROSA INTL / VILLAHERMOSA INTL,MX,,MMVA,17.983,-92.817,14,19900314,20250824
767493,99999,CIUDAD DEL CARMEN INTL,MX,,MMCE,18.654,-91.799,3,19880303,20250824
767500,99999,CHETUMAL INTL,MX,,MMCM,18.505,-88.327,11.9,19730101,20250824
767501,99999,CHICHEN ITZA INTL,MX,,MMCT,20.641,-88.446,31.1,20040510,20250824
767503,99999,CABO SAN LUCAS,MX,,MMSL,22.948,-109.939,210,19940628,20250824
767510,99999,CHETUMAL Q ROO (FAM),MX,,,19,-86.317,13,19901120,20240823
767584,99999,IXTAPA ZIHUATANEJO INTL,MX,,MMZH,17.602,-101.461,7.9,19800611,20250824
767620,99999,CHILPANCINGO  RO.,MX,,,17.55,-99.5,1265,19730101,20250824
767730,99999,HUAJUAPAN DE LEON OAX,MX,,,17.789,-97.772,1606,19790501,20250824
767750,99999,OAXACA  OAX.,MX,,,17.05,-96.717,1518,19500401,20250824
767755,99999,XOXOCOTLAN INTL / OAXACA INTL,MX,,MMOX,17,-96.733,1520.6,19750618,20250824
768050,99999,ACAPULCO  GRO,MX,,,16.75,-99.75,3,19730101,20250824
768056,99999,GENERAL JUAN N ALVAREZ INTL / ACAPULCO INTL,MX,,MMAA,16.757,-99.754,4,19750618,20250824
768330,99999,SALINA CRUZ  OAX.,MX,,,16.167,-95.183,11,19730102,20250824
768400,99999,ARRIAGA  CHIS.,MX,,,16.233,-93.9,48,19730404,20250824
768430,99999,FRANCISCO SARABIA / TUXTLA GUTIERREZ INTL,MX,,MMTG,16.562,-93.026,460,19730101,20250824
768450,99999,SN. CRISTOBAL LAS CASAS  CHIS.,MX,,,16.75,-92.633,2116,19730102,20250824
768480,99999,COMITAN  CHIS.,MX,,,16.25,-92.133,1646,19730102,20250824
768485,99999,BAHIAS DE HUATULCO INTL,MX,,MMBT,15.775,-96.263,141.4,19880725,20250824
768550,99999,PUERTO ANGEL  OAX.,MX,,,15.683,-96.483,46,19500516,20250824
768556,99999,PUERTO ESCONDIDO INTL,MX,,MMPS,15.877,-97.089,89.6,19880810,20250824
768560,99999,PUERTO ANGEL  OAX.,MX,,,15.667,-96.5,-999.9,19750816,20230413
769030,99999,TAPACHULA  CHIS,MX,,,14.917,-92.25,118,19730101,20250824
769043,99999,TAPACHULA INTL,MX,,MMTP,14.794,-92.37,29.6,19880105,20250824
780160,13601,NAVAL ATLANTIC METEROLOGY & OCEANOGRAPHY FACILITY,BD,,TXKF,32.367,-64.683,5.5,19411201,20250824
780610,99999,WEST END INTL ARPT,BF,,MYGW,26.7,-78.967,4,19730101,20200724
780620,99999,GRAND BAHAMA INTL,BF,,MYGF,26.559,-78.696,2.1,19730101,20250824
780630,99999,GRAND BAHAMA,BF,,,26.667,-78.333,2,20040709,20230313
780700,99999,SOUTH BIMINI,BF,,MYBS,25.7,-79.265,3,19730101,20231207
780730,99999,NASSAU INTL / LYNDEN PINDLING INTL,BS,,MYNN,25.039,-77.466,4.9,19730101,20250824
780750,99999,NORTH ELEUTHERA  ELEUTHERA,BF,,MYEH,25.483,-76.667,4,20070625,20220410
780830,99999,ANDROSTOWN,BF,,,24.7,-77.767,3,20011017,20220803
780880,12716,COCKBURN/SAN SALVAD,BF,,MYSM,24.05,-74.533,7,19730101,20250824
780920,99999,GEORGE TOWN,BF,,MYEG,23.467,-75.782,1.5,19730101,20220611
781140,99999,PROVIDENCIALES,TK,,,21.767,-72.267,4,20230414,20250822
781180,99999,TURKS ISLAND,TK,,MBGT,21.45,-71.15,10,20070724,20250824
781210,99999,MATTHEW TOWN,BF,,MYIG,20.975,-73.667,2.4,19730101,20240512
782210,99999,RAFAEL CABRERA,CU,,MUNG,21.835,-82.784,24.1,19730101,20250802
782215,99999,PLAYA BARACOA,CU,,MUPB,23.033,-82.579,31.1,20070722,20250823
782240,99999,JOSE MARTI INTL,CU,,MUHA,22.989,-82.409,64,19390101,20250824
782290,99999,JUAN GUALBERTO GOMEZ INTL,CU,,MUVR,23.034,-81.435,64,19730101,20250824
782300,99999,JOVELLANOS,CU,,,22.8,-81.183,25,20080721,20250824
782390,99999,CAYO COCO,CU,,,22.533,-78.367,10,20080721,20250824
782430,99999,EL YABU,CU,,,22.467,-79.983,116,20080721,20200720
782440,99999,JAIME GONZALEZ,CU,,MUCF,22.15,-80.414,31.1,19390101,20250824
782550,99999,IGNACIO AGRAMONTE INTL,CU,,MUCM,21.42,-77.848,125.9,19500101,20250824
782560,99999,MANZANILLO  ORIENTE,CU,,MUMZ,20.333,-77.117,60,19791207,20250508
782561,99999,JARDINES DEL REY,CU,,MUCC,22.461,-78.328,4,20040713,20250824
782593,99999,CARLOS MANUEL DE CESPEDES,CU,,MUBY,20.396,-76.621,61.9,19300501,20250515
782623,99999,FRANK PAIS INTL,CU,,MUHG,20.786,-76.315,110,19920408,20250824
782640,99999,ANTONIO MACEO INTL,CU,,MUCU,19.97,-75.835,75.9,19390101,20250824
782650,99999,CABO LURECIA,CU,,,21.067,-75.617,4,20080721,20250824
782670,99999,MARIANA GRAJALES,CU,,MUGT,20.085,-75.158,17.1,19730101,20241102
782680,99999,GUSTAVO RIZO,CU,,MUBA,20.365,-74.506,7.9,19390101,20250818
782684,99999,ORESTES ACOSTA,CU,,MUMO,20.654,-74.922,4.9,19800427,20250616
783280,99999,SAN ANTONIO DE LOS BANOS,CU,,MUSA,22.872,-82.509,50,20040705,20250817
783320,99999,COLON  MATANZAS,CU,,,22.683,-80.933,35,19730101,20240831
783334,99999,VILO ACUNA INTL,CU,,MUCL,21.616,-81.546,3,19830520,20250824
783390,99999,CAYO COCO   CIEGO DE AVILA,CU,,,22.517,-78.45,2,19730101,20240824
783410,99999,VITICO,CU,,MUTO,21.658,-79.339,5,20041007,20241109
783460,99999,MAXIMO GOMEZ,CU,,MUCA,22.027,-78.79,102.1,19730101,20241012
783465,99999,ABEL SANTAMARIA,CU,,MUSC,22.492,-79.944,103,20050723,20250824
783490,99999,SANCTI SPIRITUS   SANCTI SPIRITUS,CU,,,21.933,-79.45,97,19730107,20241013
783510,99999,SANTA CRUZ DEL SUR   CAMAGUEY,CU,,,20.717,-78,2,19730101,20241017
783670,11706,GUANTANAMO BAY NAVAL AIR STATION,CU,,MUGM,19.9,-75.15,39.9,19450401,20250825
783830,99999,CAYMAN BRAC,CJ,,,19.683,-79.883,6,19730101,20211212
783840,11813,OWEN ROBERTS AIRPORT,CJ,,MWCR,19.3,-81.367,3.1,19730101,20250824
783841,99999,GERRARD SMITH INTL / CHARLES KIRKCONNELL INTL,KY,,MWCB,19.687,-79.883,2.4,20040930,20250824
783842,99999,MARCOS A GELABERT I,PM,,,8.967,-79.55,10,20050208,20250824
783870,99999,NEGRIL POINT,JM,,,18.25,-78.367,10,20010902,20241017
783880,99999,SANGSTER INTL,JM,,MKJS,18.504,-77.913,1.2,19730101,20250824
783970,99999,NORMAN MANLEY INTL,JM,,MKJP,17.936,-76.788,3,19411222,20250824
784090,99999,CAP HAITIEN INTL,HA,,MTCH,19.733,-72.195,3,19430801,20241115
784390,99999,TOUSSAINT LOUVERTURE INTL / PORT AU PRINCE INTL,HT,,MTPP,18.58,-72.293,37.2,19370101,20250824
784510,99999,MONTE CRISTI,DO,,,19.883,-71.65,2,20070724,20250712
784570,99999,GREGORIO LUPERON INTL,DO,,MDPP,19.758,-70.57,4.6,19440101,20250824
784575,99999,SAMANA / EL CATEY INTL,DO,,MDCY,19.267,-69.75,4,20070807,20250824
784580,99999,PUERTO PLATA,DO,,,19.75,-70.55,5,19921001,20250824
784600,99999,CIBAO INTL,DO,,MDST,19.406,-70.605,172.2,19730102,20250824
784640,99999,CABRERA,DO,,,19.633,-69.883,14,19760710,20250113
784660,99999,ARROYO BARRIL,DO,,,19.2,-69.45,42,20021105,20250724
784670,99999,SABANA DE LA MAR,DO,,,19.05,-69.383,10,19570901,20250824
784730,99999,BAYAGUANA,DO,,,18.75,-69.633,76,20031102,20250713
784785,99999,CASA DE CAMPO INTL,DO,,MDLR,18.451,-68.912,73.2,19991024,20250824
784790,99999,PUNTA CANA INTL,DO,,MDPC,18.567,-68.363,14.3,19921001,20250824
784800,99999,JIMANI,DO,,,18.333,-71.85,56,20010819,20250717
784820,99999,MARIA MONTEZ INTL,DO,,MDBH,18.251,-71.12,3,19730103,20250824
784840,99999,HERRERA INTL,DO,,MDHE,18.47,-69.969,60.4,19440412,20250822
784850,99999,DE LAS AMERICAS INTL,DO,,MDSD,18.43,-69.669,18,19730102,20250824
784860,99999,SANTO DOMINGO,DO,,,18.433,-69.883,14,19431101,20250824
784865,99999,DR JOAQUIN BALAGUER INTL,DO,,MDJB,18.573,-69.986,29.9,20061010,20250824
784880,99999,DE LA ROMANA INTNAL,DO,,,18.45,-68.92,94,20060201,20250824
785140,11603,RAFAEL HERNANDEZ AIRPORT,US,PR,TJBQ,18.495,-67.129,72.2,20060101,20250825
785203,398,MERCEDITA AIRPORT,PR,,TJPS,18,-66.55,9.1,20050101,20250825
785260,11641,LUIS MUNOZ MARIN INTERNATIONAL AP,US,PR,TJSJ,18.433,-66.011,3,20050101,20250827
785265,494,FERNANDO LUIS RIBAS DOMINICCI AIRPORT,US,PR,TJIG,18.457,-66.098,3.1,20110223,20250826
785350,11630,NAVAL STATION ROOSEVELT ROADS CEIBA,US,PR,TJNR,18.255,-65.641,10.1,19730101,20250827
785430,11640,CYRIL E KING AIRPORT,US,VI,TIST,18.336,-64.98,0,19730101,20250827
785500,99999,TERRANCE B LETTSOME INTL,VI,,TUPJ,18.445,-64.543,4.6,19810801,20250824
785510,11624,HENRY E ROHLSEN AIRPORT,US,VI,TISX,17.7,-64.812,14,20110101,20250825
785830,99999,PHILIP S W GOLDSON INTL,BH,,MZBZ,17.539,-88.308,4.6,19590503,20250824
785840,99999,BELIZE/LANDIVAR,BH,,,17.517,-88.2,1,19510102,20240304
785880,99999,HALF MOON CAYE,BH,,,17.183,-87.5,-999.9,19940201,20231008
786150,99999,FLORES/SANTA ELENA,GT,,MGFL,16.917,-89.883,115,19730101,20250725
786250,99999,POPTUN,GT,,,16.317,-89.417,500,19730102,20240719
786270,99999,HUEHUETENANGO,GT,,MGHT,15.317,-91.467,1901,19730102,20250824
786290,99999,QUETZALTENANGO,GT,,,14.817,-91.5,950,19871002,20250725
786310,99999,COBAN,GT,,MGCB,15.469,-90.407,1322.5,19831105,20250824
786370,99999,PUERTO BARRIOS,GT,,MGPB,15.731,-88.584,10.1,19430711,20250824
786372,99999,ESQUIPULAS,GT,,MGES,14.57,-89.35,965,20051113,20250824
786374,99999,CHAMPERICO,GT,,MGCP,14.3,-91.9,11,20090512,20250304
786376,99999,MUNDO MAYA INTL ARPT,GT,,MGMM,16.9,-89.867,117.7,20110922,20250824
786390,99999,RETALHULEU,GT,,MGRT,14.521,-91.697,199.9,19730101,20250824
786410,99999,LA AURORA,GT,,MGGT,14.583,-90.527,1509.4,19420205,20250824
786445,99999,ZACAPA,GT,,MGZA,14.967,-89.533,190.8,19840921,20250824
786470,99999,SAN JOSE,GT,,MGSJ,13.936,-90.836,8.8,19420813,20250824
786475,99999,QUETZALTENANGO,GT,,MGQZ,14.866,-91.502,2431,19841012,20250824
786490,99999,LA FRAGUA/ZACAPA,GT,,,14.95,-89.533,470,19850307,20240603
786500,99999,ACAJUTLA/SONSONATE,ES,,MSAC,13.567,-89.833,15,19620401,20250824
786520,99999,LOS ANDES,ES,,,13.883,-89.65,1770,20130918,20210107
786550,99999,SANTA ANA/EL PALMAR,ES,,MSSA,13.97,-89.53,660,19770304,20250824
786630,99999,ILOPANGO INTL,ES,,MSSS,13.699,-89.12,616,19510101,20250824
786660,99999,EL SALVADOR INTL / SAN OSCAR A ROMERO AND GALDAMEZ INTL,SV,,MSLP,13.441,-89.056,30.8,19870116,20250824
786700,99999,SAN MIGUEL/PAPALON,ES,,MSSM,13.43,-88.12,80,19840109,20250824
786720,99999,LA UNION/CPI,ES,,MSLU,13.317,-87.783,28,20021118,20250822
787000,99999,AMAPALA/LOS PELONAS,HN,,MHAM,13.283,-87.667,5,19570701,20201128
787014,99999,MAPULACA AIRPORT,HN,,MHLP,14.033,-88.633,51.8,20110626,20250727
787030,99999,JUAN MANUEL GALVEZ INTL,HN,,MHRO,16.317,-86.523,5.5,19900105,20250824
787040,99999,TRUJILLO HONDURAS,HN,,MHTR,15.93,-85.93,3,20050101,20250824
787050,99999,GOLOSON INTL,HN,,MHLC,15.742,-86.853,14.9,19730214,20250824
787060,99999,TELA,HN,,MHTE,15.776,-87.476,2.1,19510101,20250824
787070,99999,YORO,HN,,MHYR,15.167,-87.117,670,19830812,20250822
787080,99999,LA MESA INTL / RAMON VILLEDA MORALES INTL,HN,,MHLM,15.453,-87.924,27.7,19570701,20250824
787110,99999,PUERTO LEMPIRA,HN,,MHPL,15.261,-83.781,8,19610316,20250824
787140,99999,CATACAMAS,HN,,MHCA,14.9,-85.933,442,19570701,20250824
787170,99999,SANTA ROSA DE COPAN,HN,,MHSR,14.783,-88.783,1079,19570701,20250822
787180,99999,NUEVA OCOTEPEQUE,HN,,MHNO,14.433,-89.2,626,19890401,20250824
787190,99999,LA ESPERANZA,HN,,MHLE,14.333,-88.167,1100,19890601,20250824
787200,99999,TONCONTIN INTL,HN,,MHTG,14.061,-87.217,1004,19510101,20250824
787210,99999,PALMEROLA INTL,HN,,MHPR,14.383,-87.621,628,20050101,20250824
787240,99999,CHOLUTECA,HN,,MHCH,13.3,-87.183,48,19630703,20250824
787300,99999,PUERTO CABEZAS,NU,,MNPC,14.047,-83.387,15.8,19500614,20250824
787310,99999,NANDAIME,NU,,,11.717,-86.05,95,20041008,20250618
787330,99999,RIVAS,NU,,MNRS,11.417,-85.833,53,19750618,20250824
787340,99999,JINOTEGA,NU,,MNJG,13.083,-85.983,985,19820801,20250824
787350,99999,JUIGALPA,NU,,MNJU,12.1,-85.367,90,19730702,20250824
787390,99999,CHINANDEGA,NU,,MNCH,12.633,-87.133,53,19750618,20250824
787410,99999,MANAGUA INTL / AUGUSTO CESAR SANDINO INTL,NI,,MNMG,12.141,-86.168,59.1,19421001,20250824
787421,99999,PROVIDENCIALES,TK,,MBPV,21.774,-72.266,4.6,20040713,20250824
787440,99999,SAN CARLOS,NU,,,11.133,-84.783,40,20040724,20230906
787450,99999,BLUEFIELDS,NU,,MNBL,11.991,-83.774,6.1,19490301,20250824
787620,99999,JUAN SANTAMARIA INTL,CS,,MROC,9.994,-84.209,920.8,19550704,20250824
787640,99999,TOBIAS BOLANOS INTL,CS,,MRPV,9.957,-84.14,994,20050101,20250824
787670,99999,LIMON INTL,CS,,MRLM,9.958,-83.022,2.1,19490101,20250824
787740,99999,DANIEL ODUBER QUIROS INTL,CS,,MRLB,10.593,-85.544,82.3,19780111,20250824
787830,99999,ENRIQUE ADOLFO JIMENEZ,PM,,MPEJ,9.357,-79.867,7.6,19510101,20240127
787920,99999,TOCUMEN INTL,PM,,MPTO,9.071,-79.383,41.1,19730101,20250824
787930,99999,ENRIQUE MALEK INTL,PM,,MPDA,8.391,-82.435,27.1,19350101,20250824
787935,99999,BOCAS DEL TORO INTL / JOSE EZEQUIEL HALL,PA,,MPBO,9.341,-82.251,3,19730102,20250824
787945,99999,CAP MANUEL NINO INTL,PM,,MPCH,9.459,-82.517,5.8,20050331,20240821
787950,99999,RUBEN CANTU,PM,,MPSA,8.086,-80.945,82.9,19740101,20250824
787955,99999,PANAMA PACIFICO,PM,,MPPA,8.917,-79.6,13,20061010,20250824
787956,99999,ALONSO VALDERRAMA / CHITRE,PM,,MPCE,7.988,-80.41,10.1,20080118,20200622
787957,99999,COCLE/CAP SCARLETT MARTINEZ ARPT/RIO HATO,PM,,MPSM,8.383,-80.133,858.9,20051002,20250824
788460,99999,ANGUILLA,AV,,,18.2,-63.05,29,19870302,20250824
788461,99999,WALLBLAKE / CLAYTON J LLOYD,AI,,TQPF,18.205,-63.055,38.7,20040713,20250824
788550,99999,ROSEAU,DO,,TDPR,15.3,-61.4,72,20050316,20250403
788580,99999,ROBERT L BRADSHAW,SC,,TKPK,17.311,-62.719,51.8,19730101,20250824
788590,99999,VANCE WINKWORTH AMORY INTL,SC,,TKPN,17.206,-62.59,4.3,19811101,20250824
788620,99999,V C BIRD INTL,AC,,TAPA,17.137,-61.793,18.9,19730101,20250824
788625,99999,JOHN A OSBORNE AIRPORT,MH,,TRPG,16.783,-62.193,168,20091009,20250824
788660,399,PRINCESS JULIANA INTERNATIONAL AIRPORT,NN,,TNCM,18.046,-63.115,4.3,20050101,20250825
788730,400,F D ROOSEVELT AIRPORT,NL,,TNCE,17.498,-62.98,40.2,20050222,20250825
788940,99999,GUSTAVIA/ST.BARTHEL,GP,,TFFJ,17.9,-62.85,52,19510101,20250824
788970,401,POINTE A PITRE INTERNATIONAL AIRPORT,GP,,TFFR,16.267,-61.6,8.2,20050101,20250825
789050,402,MELVILLE HALL AIRPORT,DO,,TDPD,15.533,-61.3,14,20050101,20250826
789060,403,CANEFIELD AIRPORT,DO,,TDCF,15.333,-61.383,5.2,20050101,20250825
789220,99999,TRINITE CARAVELLE,MB,,,14.767,-60.883,34,19730901,20250725
789250,404,MARTINIQUE CESAIRE INTERNATIONAL AIRPORT,MB,,TFFF,14.6,-61,7,20050101,20250825
789460,99999,CASTRIES,ST,,,14.033,-61.017,55,19490101,20250528
789470,405,GEORGE F L CHARLES AIRPORT,ST,,TLPC,14.017,-61,2.1,20050101,20250825
789480,406,HEWANORRA INTERNATIONAL AIRPORT,ST,,TLPL,13.75,-60.95,10.1,20050101,20250825
789510,407,E T JOSHUA AIRPORT,VC,,TVSV,13.133,-61.2,13.1,20050101,20240823
789540,408,GRANTLEY ADAMS INTERNATIONAL AIRPORT,BB,,TBPB,13.067,-59.483,52.1,20050101,20250825
789580,409,MAURICE BISHOP INTERNATIONAL AIRPORT,GJ,,TGPY,12,-61.783,7,20050103,20250825
789613,410,ARTHUR NAPOLEON RAYMOND ROBINSON INTERNATIONAL AIRPORT,TD,,TTCP,11.15,-60.833,12.2,20050101,20250825
789620,99999,CROWN POINT AIRPORT   TOBAGO,TD,,TTPT,11.15,-60.833,6,19730101,20230314
789700,11634,PIARCO INTL AP,TD,,TTPP,10.583,-61.35,12.2,20050101,20250825
789820,411,QUEEN BEATRIX INTERNATIONAL AIRPORT,AA,,TNCA,12.5,-70.017,18.3,20050101,20250825
789880,412,HATO INTERNATIONAL AIRPORT,UC,,TNCC,12.2,-68.967,9.1,20050101,20250825
789900,413,FLAMINGO INTERNATIONAL AIRPORT,NL,,TNCB,12.15,-68.283,7,20050101,20250825
800010,99999,GUSTAVO ROJAS PINILLA,CO,,SKSP,12.584,-81.711,5.8,19650101,20250824
800020,99999,EL EMBRUJO,CO,,SKPV,13.357,-81.358,3,19781226,20250824
800080,99999,SANTA MARTA(?),CO,,,0,0,-999,19830701,20250817
800090,99999,SIMON BOLIVAR,CO,,SKSM,11.12,-74.231,6.7,19520606,20250824
800220,99999,RAFAEL NUNEZ,CO,,SKCG,10.442,-75.513,1.2,19490324,20250824
800280,99999,ERNESTO CORTISSOZ,CO,,SKBQ,10.89,-74.781,29.9,19410501,20250824
800350,99999,ALMIRANTE PADILLA,CO,,SKRH,11.526,-72.926,13.1,19730101,20250824
800360,99999,ALFONSO LOPEZ PUMAREJO,CO,,SKVP,10.435,-73.25,147.2,19681004,20250824
800440,99999,COROZAL/LAS BRUJAS,CO,,,9.333,-75.283,81,19500101,20241019
800480,99999,BARACOA,CO,,SKMG,9.285,-74.846,54.3,19651120,20250410
800630,99999,LOS GARZONES,CO,,SKMR,8.824,-75.826,11,19500101,20250824
800740,99999,EL BANCO/LAS FLORES,CO,,,9.067,-73.983,34,19670508,20241015
800840,99999,ANTONIO ROLDAN BETANCOURT,CO,,SKLC,7.812,-76.716,14,19800327,20250824
800890,99999,OTU REMEDIOS,CO,,SKOT,7.01,-74.715,609.6,19500101,20240926
800910,99999,YARIGUIES,CO,,SKEJ,7.024,-73.807,125.6,19500101,20250824
800940,99999,PALONEGRO,CO,,SKBG,7.127,-73.185,1187.8,19750401,20250824
800970,99999,CAMILO DAZA,CO,,SKCC,7.928,-72.512,334.1,19500101,20250824
800990,99999,SANTIAGO PEREZ,CO,,SKUC,7.069,-70.737,128,19500101,20250824
801100,99999,OLAYA HERRERA,CO,,SKMD,6.22,-75.591,1505.7,19490105,20250824
801120,99999,JOSE MARIA CORDOVA,CO,,SKRG,6.165,-75.423,2142.1,19851201,20250824
801390,99999,PUERTO CARRENO / GERMAN OLANO,CO,,SKPC,6.185,-67.493,53.9,19790409,20250824
801430,99999,CONDOTO/MANDINGA,CO,,,5.083,-76.7,72,20020526,20250722
801440,99999,EL CARANO,CO,,SKUI,5.691,-76.641,62.2,19490103,20250824
801490,99999,LA NUBIA,CO,,SKMZ,5.03,-75.465,2094.3,19680104,20250824
801540,99999,MARIQUITA,CO,,SKQU,5.217,-74.883,467,20100619,20250824
801580,99999,PERICO SOUTH,CO,,,5.25,-74.733,183,19500104,20200906
802100,99999,MATECANA,CO,,SKPE,4.813,-75.74,1346,19500101,20250824
802110,99999,EL EDEN,CO,,SKAR,4.453,-75.766,1216.2,19500101,20250824
802140,99999,PERALES,CO,,SKIB,4.422,-75.133,949.1,19730101,20250824
802220,99999,EL DORADO INTL,CO,,SKBO,4.702,-74.147,2548.4,19410301,20250824
802221,99999,TRES ESQUINAS AB,CO,,SKTQ,0.746,-75.234,178.3,20240620,20250817
802222,99999,JOSE CELESTINO MUTIS,CO,,SKBS,6.203,-77.395,24.4,20080504,20250824
802223,99999,GUAYMARAL / FLAMINIO SUAREZ CAMACHO,CO,,SKGY,4.812,-74.065,2557.3,20080504,20250824
802225,99999,LOS COLONIZADORES,CO,,SKSA,6.95,-71.85,213,20080504,20250824
802226,99999,EL YOPAL / EL ALCARAVAN,CO,,SKYP,5.319,-72.384,313.3,20080504,20250824
802227,99999,SANTA ANA,CO,,SKGO,4.758,-75.956,908,20100619,20250824
802340,99999,VANGUARDIA,CO,,SKVV,4.168,-73.614,424.9,19500101,20250824
802520,99999,GERARDO TOBAR LOPEZ,CO,,SKBU,3.82,-76.99,14.6,19330103,20250824
802590,99999,ALFONSO BONILLA ARAGON INTL,CO,,SKCL,3.543,-76.382,963.8,19490103,20250824
803080,99999,GUILLERMO LEON VALENCIA,CO,,SKPP,2.454,-76.609,1733.4,19490513,20250824
803150,99999,BENITO SALAS,CO,,SKNV,2.95,-75.294,446.2,19640909,20250824
803220,99999,JORGE E GONZALEZ TORRES,CO,,SKSJ,2.58,-72.639,184.4,19800803,20250824
803360,99999,TUMACO/LA FLORIDA,CO,,,1.817,-78.75,3,19360916,20250816
803420,99999,ANTONIO NARINO,CO,,SKPS,1.393,-77.291,1813.9,19610102,20250824
803540,99999,FLORENCIA/CAPITOLIO,CO,,SKFL,1.6,-75.533,244,19661201,20250824
803610,99999,FABIO ALBERTO LEON BENTLEY,CO,,SKMU,1.254,-70.234,207.3,19500104,20250824
803700,99999,SAN LUIS,CO,,SKIP,0.862,-77.672,2976.4,19490103,20250824
803720,99999,TRES DE MAYO,CO,,SKAS,0.505,-76.501,248.4,19730101,20250824
803980,99999,ALFREDO VASQUEZ COBO,CO,,SKLT,-4.193,-69.943,84.4,19670601,20250824
804000,99999,ISLA DE AVES (BASE CIENTIFICA NAVAL S. B),VE,,,15.7,-63.633,8,19800502,20201025
804030,99999,JOSE LEONARDO CHIRINOS,VE,,SVCR,11.415,-69.681,15.8,19500106,20240601
804043,99999,JOSEFA CAMEJO,VE,,SVJC,11.781,-70.151,22.9,19900424,20250822
804050,99999,LA ORCHILA,VE,,SVLO,11.809,-66.179,1.5,19590101,20200907
804070,99999,LA CHINITA INTL,VE,,SVMC,10.558,-71.728,71.6,19500101,20250811
804100,99999,BARQUISIMETO INTL,VE,,SVBM,10.043,-69.359,622.4,19500106,20250824
804130,99999,MARISCAL SUCRE,VE,,SVBS,10.25,-67.649,407.8,19500101,20250702
804143,99999,OSCAR MACHADO ZULOAGA,VE,,SVCS,10.287,-66.816,653.8,19900424,20240312
804150,99999,SIMON BOLIVAR INTL,VE,,SVMI,10.603,-66.991,71.6,19730101,20250824
804160,99999,GENERALISIMO FRANCISCO DE MIRANDA AB,VE,,SVFM,10.485,-66.844,856,19730206,20230612
804190,99999,GENERAL JOSE ANTONIO ANZOATEGUI INTL,VE,,SVBC,10.107,-64.689,7.9,19730207,20250824
804210,99999,PORLAMAR (AEROPUERTO INT DEL CARIBE),VE,,,10.917,-63.967,24,19750807,20241128
804214,99999,DEL CARIBE INTL GEN SANTIAGO MARINO,VE,,SVMG,10.913,-63.967,22.6,19800514,20250813
804220,99999,CARUPANO SUCRE,VE,,,10.667,-63.25,10,20250425,20250702
804223,99999,GENERAL JOSE FRANCISCO BERMUDEZ,VE,,SVCP,10.66,-63.262,10.1,19900424,20250702
